RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 271 - 271 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 21:25:57,1990-01-01 02:00:00,1990-01-01 11:25:57,543.02341434,873.91322155,566.27103376,,,,,271,1,1163,Middlemount,148.7039,-22.81426,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 274 - 274 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 06:59:19.000001,1990-01-01 02:00:00,1990-01-01 20:59:19,1090.2014663,1754.51269761,1135.55027876,,,,,274,1,1166,Boulia,139.9082,-22.91287,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 279 - 279 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 19:04:43,1990-01-01 02:00:00,1990-01-01 09:04:43,394.87218058,635.48644556,425.04486561,,,,,279,1,1171,The Caves,150.4661,-23.17545,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 282 - 282 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 19:02:23,1990-01-01 02:00:00,1990-01-01 09:02:23,391.23082476,629.62623969,422.7244892,,,,,282,1,1174,Glendale,150.4751,-23.24572,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 344 - 344 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 18:03:54,1990-01-01 02:00:00,1990-01-02 08:03:54,1652.2859064,2659.10172795,1805.42983868,,,,,344,1,1014,Seisia,142.3701,-10.85188,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 283 - 283 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 19:14:07,1990-01-01 02:00:00,1990-01-01 09:14:07,407.03203776,655.05587789,434.5725664,,,,,283,1,1175,Emu Park,150.8238,-23.25994,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 313 - 313 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 18:10:12,1990-01-01 02:00:00,1990-01-01 08:10:12,352.51741204,567.3229166,370.50754984,,,,,313,1,1205,Biloela,150.5098,-24.39602,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 291 - 291 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 23:56:30,1990-01-01 02:00:00,1990-01-01 13:56:30,687.17487417,1105.9029725,718.0129941,,,,,291,1,1183,Barcaldine,145.2854,-23.55288,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 350 - 350 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 15:51:11,1990-01-01 02:00:00,1990-01-02 05:51:11,1537.64264418,2474.60091276,1674.63555838,,,,,350,1,1020,Weipa,141.8777,-12.62496,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 321 - 321 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 15:50:50,1990-01-01 02:00:00,1990-01-01 05:50:50.000001,215.43934271,346.71670699,231.65721357,,,,,321,1,1213,Sloping Hummock,152.4252,-24.8436,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
