RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 157 - 157 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:02:10,1990-01-01 02:00:00,1990-01-01 04:02:10,114.0679335,183.57491153,120.94348668,,,,,157,1,1271,Boreen Point,152.9952,-26.28443,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 144 - 144 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:34:54,1990-01-01 02:00:00,1990-01-01 04:34:54,145.35231148,233.92233821,153.10879789,,,,,144,1,1258,Glenwood,152.6324,-25.94735,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 326 - 326 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 21:22:14,1990-01-01 02:00:00,1990-01-01 11:22:14.000001,538.09103505,865.97531066,562.19559273,,,,,326,1,1218,Tambo,146.2549,-24.88339,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 302 - 302 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 17:51:06.000001,1990-01-01 02:00:00,1990-01-01 07:51:06,335.57528773,540.05715597,352.96972039,,,,,302,1,1194,Tannum Sands,151.3685,-23.94867,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 290 - 290 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 21:37:33,1990-01-01 02:00:00,1990-01-01 11:37:33,547.88491316,881.73706116,577.21447364,,,,,290,1,1182,Emerald,148.1598,-23.52349,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 285 - 285 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 19:06:04,1990-01-01 02:00:00,1990-01-01 09:06:04,408.42981786,657.30539141,426.66572051,,,,,285,1,1177,Rockhampton,150.4974,-23.38918,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 232 - 232 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 03:11:48,1990-01-01 02:00:00,1990-01-01 17:11:48,896.90336256,1443.42893197,914.8867612,,,,,232,1,1124,Ravenswood,146.8898,-20.10146,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 162 - 162 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 13:56:28,1990-01-01 02:00:00,1990-01-01 03:56:28,107.00210694,172.20354321,115.45358987,,,,,162,1,1276,Cooroibah,152.9939,-26.35897,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 149 - 149 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 15:30:34,1990-01-01 02:00:00,1990-01-01 05:30:34,184.61050797,297.10240755,210.86463001,,,,,149,1,1263,Proston,151.603,-26.16377,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 216 - 216 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 13:23:50.000001,1990-01-01 02:00:00,1990-01-01 03:23:50,75.25360818,121.10918502,83.90635752,,,,,216,1,1330,Toogoolawah,152.3753,-27.08821,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
