RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 420 - 420 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 21:13:27,1990-01-01 02:00:00,1990-01-01 11:13:27.000001,531.28833738,855.02740808,553.96479361,,,,,420,1,1090,Taylors Beach,146.3273,-18.62407,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 330 - 330 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 15:23:24,1990-01-01 02:00:00,1990-01-01 05:23:24.000001,189.54788984,305.04836932,203.88446771,,,,,330,1,1222,South Bingera,152.2194,-24.96842,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 192 - 192 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:20:53,1990-01-01 02:00:00,1990-01-01 08:20:53,356.57027646,573.84538269,381.50458772,,,,,192,1,1306,Maleny,152.848,-26.75878,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 159 - 159 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 17:18:50,1990-01-01 02:00:00,1990-01-01 07:18:50,303.61160852,488.61649774,319.35881202,,,,,159,1,1273,Wondai,151.8736,-26.32045,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 123 - 123 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 16:09:12,1990-01-01 02:00:00,1990-01-01 06:09:12,235.91615378,379.67100593,249.72151993,,,,,123,1,1237,Walligan,152.771,-25.35161,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 83 - 83 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-02 01:06:14,1990-01-01 02:00:00,1990-01-01 15:06:14,768.07179007,1236.0941991,790.02524977,,,,,83,1,1416,Thargomindah,143.8229,-27.99583,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 25 - 25 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:11:10,1990-01-01 02:00:00,1990-01-01 09:11:10,400.12335641,643.93741078,431.21869364,,,,,25,1,1358,Blue Mountain Heights,151.9612,-27.50364,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 26 - 26 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:53:59.000001,1990-01-01 02:00:00,1990-01-01 08:53:59,387.88596357,624.24319663,413.83505219,,,,,26,1,1359,Gowrie Mountain,151.8228,-27.51137,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 428 - 428 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 20:34:36,1990-01-01 02:00:00,1990-01-01 10:34:36,456.79782131,735.14630323,515.1573481,,,,,428,1,1098,Arcadia Bay,146.8651,-19.14853,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 417 - 417 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 21:15:36,1990-01-01 02:00:00,1990-01-01 11:15:36.000001,533.43614528,858.48397676,556.24998316,,,,,417,1,1087,Lucinda,146.3337,-18.52889,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 191 - 191 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 17:15:18,1990-01-01 02:00:00,1990-01-01 07:15:18,295.59875134,475.72102831,314.91301529,,,,,191,1,1305,Chinchilla,150.628,-26.74202,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 43 - 43 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:55:16,1990-01-01 02:00:00,1990-01-01 09:55:16,420.53541822,676.78750567,475.53921331,,,,,43,1,1376,Macleay Island,153.3615,-27.59184,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 220 - 220 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:30:12.000001,1990-01-01 02:00:00,1990-01-01 09:30:12,435.75016102,701.27330969,450.76502072,,,,,220,1,1112,Alligator Creek,146.9432,-19.42302,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 173 - 173 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:02:48.000001,1990-01-01 02:00:00,1990-01-01 08:02:48,344.37619247,554.22086753,362.62389323,,,,,173,1,1287,Mitchell,147.976,-26.48827,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
