RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 131 - 131 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:01:31,1990-01-01 02:00:00,1990-01-01 03:01:31,55.39310015,89.14673166,61.60736093,,,,,131,1,1245,Maryborough,152.6935,-25.52726,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 422 - 422 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 01:52:36,1990-01-01 02:00:00,1990-01-01 15:52:36,804.77768577,1295.16673026,834.30180215,,,,,422,1,1092,Ingham,146.1581,-18.64706,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 353 - 353 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 14:05:53,1990-01-01 02:00:00,1990-01-02 04:05:53,1453.70866719,2339.52200033,1568.34951656,,,,,353,1,1023,Aurukun,141.7292,-13.35609,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 132 - 132 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:11:16,1990-01-01 02:00:00,1990-01-01 04:11:16,119.91004578,192.97689866,131.35589537,,,,,132,1,1246,Mundubbera,151.2992,-25.59115,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 426 - 426 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 01:36:14,1990-01-01 02:00:00,1990-01-01 15:36:14.000001,747.37523685,1202.78625875,817.96366757,,,,,426,1,1096,Horseshoe Bay,146.8597,-19.11815,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 165 - 165 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:30:23,1990-01-01 02:00:00,1990-01-01 02:30:23,24.64739629,39.66621867,30.41883176,,,,,165,1,1279,Black Mountain,152.8819,-26.40467,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 136 - 136 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:55:41,1990-01-01 02:00:00,1990-01-01 02:55:41,49.50099597,79.66429019,55.74438124,,,,,136,1,1250,Boonooroo - Tuan,152.8771,-25.6788,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 266 - 266 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 20:16:03.000001,1990-01-01 02:00:00,1990-01-01 10:16:03,477.67402429,768.74336243,496.4607527,,,,,266,1,1158,Armstrong Beach,149.2873,-21.45078,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 169 - 169 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:43:02,1990-01-01 02:00:00,1990-01-01 02:43:02.000001,34.84025966,56.07007498,43.095823,,,,,169,1,1283,Doonan - Tinbeerwah,153.0119,-26.43781,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 137 - 137 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:53:23,1990-01-01 02:00:00,1990-01-01 02:53:23,47.72156005,76.80055993,53.45662156,,,,,137,1,1251,Poona,152.9052,-25.71673,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
